ID,BH050M,BH05106M,BH0515MA,BH0523M,BH0530M,BH0532C,BH0546M,BH0560M,BH0561M,BH057M,BH0585M,BH0910M,BH0920M,BH0930M,BH0940M,BH0950M,BH0960M,BH0970M,BH0980M,BH0985M,BH0990M,BH0995M
87bfcc2b1de93e51ce72a5ed582e612e,0,0,0,116,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64f8934e44c54336421963d1d37621fd,68,0,70,37,18,34,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
91f071d8643ccfa8c7466b2c11cb214a,13,0,35,10,0,0,0,0,0,52,0,80,77,0,0,0,0,0,0,0,0,0
6641683f3ab320a8261d93153e3ee938,0,0,0,0,0,0,64,112,33,0,0,0,0,0,25,31,0,0,0,0,0,0
33b57e2c0aad9917fe2cd55af9115b6c,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,33,63,52,85
f883523cd1ec241faba5cca7a95d55e7,0,0,0,0,0,0,30,24,14,0,0,0,0,49,5,41,39,60,0,0,0,0
4e4b24f6354865e47a54056950cd82fd,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d935a91e7b7944d399d2fe273253c69,0,0,0,0,0,0,0,0,0,0,0,137,111,5,0,7,0,0,0,0,0,0
6b00cb9af4c713a1a52d2ab59e98aa8d,0,0,0,0,0,0,0,0,0,0,0,95,127,20,0,14,0,0,0,0,0,0
bd4cdc60bb0843ffa54b6fd50a58946e,39,0,58,0,0,50,0,0,0,49,0,0,55,0,0,0,0,0,0,0,0,0
0d70577a2c3d1b368defc76316a81ef9,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,57,72,104
7ecd8d1598abe34cebc4bacd28668098,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,52,46,57,77
4ea6f2d3fc3cb8616ab252a227e2ced3,38,0,90,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0
70a188aa49eab91fefcbba366f99d24f,0,92,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,78,0,0,0
b645ea66b1f2410242da2eefd4f5279a,0,0,0,0,0,0,0,0,0,0,0,52,58,116,17,0,0,0,0,0,0,0
d4f8658ebd31504329eeef7f9c2f8e68,41,2,72,16,0,0,0,0,0,54,7,25,26,0,0,0,0,0,0,0,0,0
3ced4a33a486f48cce56c426c4135e5b,11,0,15,14,8,14,7,9,0,10,0,71,83,0,0,0,0,0,0,0,0,0
c3fb4490fac5a2cdf7dae4d58cb475a2,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,67,80,65,0,0,0,0
ea83777f4bfb94225d38eb69eddc4a36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,83,0,89
beced94c028c484581ec2334757e5ed0,0,0,0,0,0,0,0,32,0,0,0,18,18,69,0,46,54,0,0,0,0,0
362f786d9c8ab96e23d9291bd0f32395,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0
15b71873bec70ed8f6e41dab37b08018,46,0,29,23,29,48,0,0,0,36,0,24,0,0,0,0,0,0,0,0,0,0
9ccf249ad9d310cc21d1c2397133322d,0,39,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,23,35,28,48
50a0217326245967142bdbbe96ea7511,0,20,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,34,53,55,53
df2d90b61c4c129d84edfb59d9afa842,0,0,0,96,48,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774603d871a85e5db869fc529789f51,0,44,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,24,59,0,52
ff8f53e436411cf64d02541c085dad5e,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,35,46,62,23,14,0,33
bb42fdbc922f1e866ed6c1dc01ccedde,0,0,58,32,0,0,0,0,0,0,0,33,40,62,0,0,0,0,0,0,0,0
cfdaac399d42ef2765555f955523dc8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,79,36,0,0,0,0
f1d76611931c1e39c023b6066b22b4b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0
5e9aa91c7a873b00a724b231bcff3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0
0f4b3a2f4af22fc16c73c317e79ad1e2,0,0,0,0,0,0,0,0,0,0,0,103,83,37,0,0,0,0,0,0,0,0
4f5d4a319de51299dc8d7963f4471363,16,0,31,0,26,0,0,0,0,0,0,30,0,0,0,0,64,56,0,0,0,0
b3542f6ad02f1fe06cda895261394c17,0,56,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0
6ebdeaf53f32d63320237e5ccfbd6814,0,0,0,0,0,0,0,0,0,0,0,17,18,187,0,0,0,0,0,0,0,0
1265798af362f6c85e117392869636c5,0,29,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,57,0,31,67
8afbb3a7f0b248f7b027e70e7ab5f3aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,51,38,75
57ae53dc954a960b8335a8dfb9d20ce4,19,0,42,56,58,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6fd970d6a4f78da527e3ca7ed4eb684,0,69,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,18,11,30
04030cc547a5f78be484b15c2d7993e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,64,45,96
670046b875c890f5e78ffccfab00c95f,0,0,0,0,22,0,27,20,0,0,0,25,35,58,30,0,0,0,0,0,0,0
8dc6be23a521f35b0ffec5b498931643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,72,47,0,0,0,0
85e852650da5afcca403b418ab59462c,0,114,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
fe7557cc7a78c4cb7035655019242bc7,0,0,0,0,0,0,0,0,0,0,0,14,10,18,33,93,42,3,0,0,0,0
e15c3b1d380431f2c404de4d93d2fd76,0,0,51,0,0,29,53,44,0,34,0,0,0,0,0,0,0,0,0,0,0,0
676ee8148991dfed11e47b1ba60d3ebb,0,0,135,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
1dac7293508ef726bfc54c8e41cec139,0,0,49,0,0,0,0,0,0,49,0,110,0,0,0,0,0,0,0,0,0,0
7651265b2a0eb8f13a795b8c6cd45201,0,0,122,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
764d77f194930e62476ca96317400c07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,55,61,0,0,0,0
b1aba031616dff7b298f95bb53185c72,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cca414810d5aaa333370aefb45b0574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,63,0,92
8bed87dbc3e22cb069ee923cc9c73e54,0,60,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,22,0,0,22
7961fa4b1c0fe4529ba335faeb2b2fe5,0,104,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0
c260c9df4bd8dfc793952e566a6c1f31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,56,65,0,0,0,46
98a0b7dc0b44c3adc72146d4c8dfc880,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100
0154c2cff9147310bc7d242c56b9c1cf,0,0,0,0,0,0,109,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd5475d552d0dfed088268dc1e629280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,56,92,0,0,0,0
3dda423d7ec8efbf66b4973960d11420,0,0,0,0,0,0,0,0,0,0,0,126,74,0,0,0,0,0,0,0,0,0
d297555251059f98e9b80086c346ffd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,50,43,49
2420bac19028abc59f25c87ba375f7c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0
c7072e12565154cddeee8a9644182d3f,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0
1b2e05c0d76b0e4792d5b3d2a17429a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,101,19,0,0,0,0
1e7b342d27070c84171ab662806b3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,46,35,54
01fc4141d379cba8805fd2402ab4de80,0,0,0,55,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0053855c29ba3e50c175d128b6a698d9,0,0,0,0,0,0,0,0,0,0,0,67,85,42,0,0,0,0,0,0,0,0
83569f54633ae085b55525b680c22c8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,109,29,0,0,0,0
2c6ff2f1592bfd73f26eb4a79ff2388f,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0
f1655993c9d65bc42b2fd3b628de3b71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,69,96,7,0,0,0
9d0869a82b29f347a267e4a4c1bd1fa0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16,47,49,65
8bb3a2834ac21fee1735c79f6e32d611,88,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90c590c64605a32fdd572b5d9c7f720b,0,0,0,0,0,0,0,0,0,0,0,85,104,0,0,0,0,0,0,0,0,0
e98b4ee63135dcfac88195bd51e608e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,110,0,0,0,0
7c3842f94d1fd12491d1639e0a41cde6,0,0,0,0,0,0,0,0,0,0,0,0,0,116,7,17,25,8,0,0,10,5
7f63e06f5701f7448f61a7c991716f7c,0,20,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,63,21,13,18
b7f90a5baf3ca5cda681e448569bd2e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,52,38,51
e0b95dd11c62a078a1bc8e91bbc5b6e1,0,61,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,28,34,39
fe4becf1bf824167d57b54cbc86efbda,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,57,26,75
de83e0a2fcecca74598f8f77134bcd9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0
3e15c06312db02052593c330b02dfbca,0,47,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,77,0,0,27
1cf714a133d4322ea4c6b90cb580e3a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62,106,0,0,0
597e69292bf3c84e71437fb1bc578666,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,57,98,0,0,0,0
80c5a921bda6a65a4b586f8cde338871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,31,52,36,0,0,0,0
bc1f1ef719ac6037bcc13d7a6ac79e24,0,0,36,53,37,41,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
eec76102384674ff3efdf44c984fcb48,0,0,30,0,0,0,0,0,0,33,0,0,0,115,0,0,0,0,0,0,0,0
d06aae11e3265cec3079b9ff8aa82022,0,0,0,0,0,0,0,0,0,0,0,108,70,0,0,0,0,0,0,0,0,0
0bf2f63a55cdc685a4121eebbb1d9fcf,0,66,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,23,0,16
b0675e939f2b807941d7f7cef02a600e,0,0,0,0,0,0,0,0,0,0,0,35,0,141,0,0,0,0,0,0,0,0
8bcb3c18369f00ada66e9bcd14086917,0,0,0,0,0,0,61,25,0,0,90,0,0,0,0,0,0,0,0,0,0,0
7d07d1d37c0ded785a2bc3114ac9fb83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,64,0,0,0,0,0
05226878786a92fa55c4e35021b553e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0
9231e376b6349e4f446ba5d077251fc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,56,53,0,0,0,0
4e36399dc54f557abcc45382bd13fc04,0,61,0,0,0,0,0,0,0,0,45,0,0,24,0,0,0,0,42,0,0,0
678c81a89d4fbb5be03b872bac24e2e7,0,24,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,17,32,25,55
b016fc859ef7be9f80b9feccd2d06849,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a3fccab1b969d13f360524600c9c055,0,0,0,0,0,0,32,50,19,0,0,0,0,0,0,46,24,0,0,0,0,0
d12455db05b2a10406015fe129505775,0,0,0,0,0,0,51,70,49,0,0,0,0,0,0,0,0,0,0,0,0,0
c9c75f0fc2236c4d242a71762b471ac8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,51,0,64
776855582ac04c190de73892f45257ef,0,32,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,16,26,27,38
119824d10656f6b8bbafe25e53222ef8,0,60,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,11,27,17,21
0e14c5cd0c5cf569e17781b0115d7c71,0,19,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,35,38,24,37
6362b544eb5990579f7f9a82dce82938,43,0,0,0,60,0,0,20,0,43,0,0,0,0,0,0,0,0,0,0,0,0
cb5134c0eef74c8c217708e770010faa,0,0,0,61,40,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576470fb7ad67e018df0b45337d71203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,72
870b61c3707baa76e58d19cb845bb4a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,61,58
320e2fe2dedb3b171a5541e49a4ca950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,62,64,0,0,0,0
ad97f8a0f9287def07018c4392bfc37f,10,0,0,12,22,18,0,0,0,0,0,39,35,27,0,0,0,0,0,0,0,0
bfa973cca32c4cd11d2ec3ab7db1c246,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,135,6,0,4
85d60e8fbf592d290c0314a7bd77224e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,54,57,0,0,0,0
5df5804757186bd482e6c79c022e76d5,0,0,0,82,20,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797a36b61ad2d185fa22b246f185a02a,0,0,0,0,0,0,42,66,16,0,0,0,0,0,0,20,16,0,0,0,0,0
1d678481cfd5e0502e5d803e62bad36f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,50,0,0,0
ad7cf0a7834d7cf145a169ff75fdc47e,21,0,45,6,0,0,0,0,0,40,0,26,18,0,0,0,0,0,0,0,0,0
68e682b0611addd0f5f6add678d7e58b,0,0,0,0,0,0,49,34,12,0,0,0,0,0,46,14,0,0,0,0,0,0
d9768e8b5584495a4fbcd77141deaed3,0,0,0,0,0,0,0,0,0,0,0,82,73,0,0,0,0,0,0,0,0,0
209374afe378d1b109de03b278a3ab9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,38,57
71f899884f330e60e1e037afcbf834f7,0,0,0,0,0,0,0,0,0,0,0,0,0,107,4,43,0,0,0,0,0,0
db15a9915aa8beb7653ec40f8ac72a18,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,43,45,47
758b0a83c1180293c29fd9ec633b7b76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,56,56
5eb120f95d447943da215e74ae586cce,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0
b6318fedb1ff87d95da76e0d63190818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,41,56
44ebe7f1c85ceac3a357def5879ce412,0,0,0,0,0,0,39,0,27,0,0,0,0,86,0,0,0,0,0,0,0,0
a359b47ec8a676ff7da9b97334133872,0,0,0,0,0,0,0,0,0,0,0,0,0,125,10,12,5,0,0,0,0,0
f65e5f85c3286556f16962e13a4df5df,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,26,44
178a1736d98f75cac2450c2ec7069ae4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,21,0,15,25,34,26
089ee18f2947b95850b56d4a7a29ffcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,73,44,0,0,0,0
d51e53f1025fac7cff31f48f49adf036,0,0,0,0,0,0,68,68,14,0,0,0,0,0,0,0,0,0,0,0,0,0
460539d6ad65dd57e756d127eebbe81f,0,33,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,74,0,0,0
8d303fe8ba1ee022a87a3649f455a1d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,70,0,0,0,0
9eb0bfb4860b86f9bc75b977d57b2a43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0
9cd71ba99c156eedd0fc54c91ed7431e,0,0,0,50,0,66,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08c9ec664fbea2307e9c2378b404392e,0,0,0,53,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e2789ed10b6ba39c258ccb53bb3fa04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,92,0,0,0,0
8d2bd08aebc3af4dd13ff6e9f8880f5e,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,17,10,32,38
81914fdb56cb9ca88497689ae4dcc98d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,52
67d7e3eea24d90d2bb2026a53211ab3b,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,31,0
bd5efef60f6c90b4f05500c9c9fc744d,0,0,0,0,0,58,0,0,0,0,0,0,36,45,0,0,0,0,0,0,0,0
e3a9ea88e4e3424a0b22e051f4ab3bd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,49,29,0,0,0,0
f64b8b099bb76e7de8189badf2a284fd,0,0,0,0,0,0,77,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0
a5b57e28fcf0a359f5d4392b16f46005,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0
312a7b5984389a4d0646def3ac321353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,39,50,34
f408116a927224e154c6af55cbb3532a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50,30,47
a80a32720fe827d160703c260ae80c54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0
59793e50ed2c4e82d0a4edffcb0809e1,0,0,0,23,0,0,0,0,0,0,0,62,45,0,0,0,0,0,5,0,0,0
ddf9c85576f2cef553e56c5e3992d6cc,0,0,0,19,28,0,0,0,8,0,0,0,52,0,0,13,15,0,0,0,0,0
3371cf8dfb2c30f3175a760f1e9761dd,0,0,0,0,0,0,0,0,0,0,0,78,57,0,0,0,0,0,0,0,0,0
014f16f903dd7311a26a09d5f20914e1,0,0,0,0,0,0,47,59,28,0,0,0,0,0,0,0,0,0,0,0,0,0
c9ce2ff8478cc88989b8ac17e545dcd6,10,0,0,0,0,0,0,0,0,0,0,72,40,0,0,9,0,0,0,0,0,0
bf949adc119a73b9972a1c51855f6bd0,0,0,0,0,0,0,38,31,22,0,0,0,0,0,0,0,19,21,0,0,0,0
b46a9f545105672530221f2019c43679,0,0,0,0,0,0,0,0,0,0,0,7,0,66,33,24,0,0,0,0,0,0
2da625f34eb809f8b818ff6bfa528d11,0,0,0,28,0,0,0,0,0,0,0,57,44,0,0,0,0,0,0,0,0,0
24ccc88170b3b10d3fb112df2d486cc8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,43,19,28,0,0,0,15
f0a7b0b6db3aa412913bcbaf442a7c7d,0,0,0,0,0,0,63,52,14,0,0,0,0,0,0,0,0,0,0,0,0,0
f456ac90435f65ed44f286eccc5dea00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,41,60,0,0,0,0
f708df65290adf6f02de4b7f53d5245a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0
230b116c7e2091d3b96dd5ac1765c746,0,0,0,0,0,0,57,40,11,0,0,0,0,0,19,0,0,0,0,0,0,0
ff42404aa2c176023862aff255a0443c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,56,18,0,0,0
4281c3f859746e490f12e78799e7daac,0,0,0,61,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cb3b86a7e68a85aee105ad37333c2cb,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,38
db7b8b52b6e5a8c89603d9eff4095012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,25,58
78270ce719f2d1a65b59b97769faa041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,33,37,35
e871be63394895c6de599b648465d309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,94,0,0,0,0,0
50abb34d7010d7e9cf06324d838889c9,0,0,0,41,39,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155ece4011ff388caa77a1a516a5dffa,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,0,29
7018cfcd23cfb5c83a1e7938c112e4b1,0,30,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,21,17,0,17
2cd4816b7d8ed293535669dff8c5b748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,28,36
2b9fbc900ba29a3273b53777e088d8d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,31,29,20,0,16,8
d6bc81134fc424a0f58e8d888ce52c1f,0,53,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
c126938f31f2e60088528eb786815ce0,0,12,0,0,0,0,46,24,10,0,0,12,0,0,12,5,0,0,0,0,0,0
3e63350a3ee61b339ded9ad776b9c13d,0,40,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,19,0,17
f4bdcf0ce9cc9278e5f8ff60fdf7d67e,0,0,48,0,0,0,0,0,0,35,0,0,38,0,0,0,0,0,0,0,0,0
c5227748c1dacf87c372700ca684db70,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66f5681bac54a272cc42309f8fdc2885,0,27,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,29,14,27
3e9e8095269024fec9f03132f8c30b97,0,0,0,50,0,43,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
e1d4a7a6b511a7ea71423b85b9ca5176,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,45,62,0,0,0,0
9b2ba743ce6d8d5c0e2340745d00b5db,0,0,0,0,0,0,0,0,0,0,39,0,0,0,24,0,0,0,0,0,0,56
34bea8e0884570b9075e8cae395e0553,14,0,55,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
ca59965490671e814e6795f40e5027b8,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0
43bb9d3218a7fe196c39780d88ad931a,0,0,0,0,0,0,29,42,0,0,0,0,0,44,0,0,0,0,0,0,0,0
06dcb144096bc08f0178a1abb47215f2,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0
27a04f1e2ec5bcc679345a2afe97c8b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19,21,26
19ce86259d64180e0d69075bc5af469f,0,20,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,13,27,31
340f8d5c84e36668f09106f48c1a3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,50,0,0,0,0,0
96d2af4bc041c5c54591e386c7c23f12,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
bfe26787c9ad73dda6744bc76602439b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0
531408594924285a7e252f166ce89fe3,0,39,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,34
ca5f16ea9fa5cbda9dcef8353fd86d97,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d241074d6080330f458c4ba182a69734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,75
734196c819e956be9c3340d0ca4967ff,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
75bef6f987f59c27122312ffd29cecc7,0,0,0,0,0,44,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
3d61e3497dc463a47d3e31fd8dcc03ea,28,0,26,0,0,0,0,0,0,28,0,0,26,0,0,0,0,0,0,0,0,0
170c0c9f5710e9ec4caa23af1dea0d0b,0,0,0,0,0,0,0,0,0,0,0,47,61,0,0,0,0,0,0,0,0,0
0e520984bc6088689fb6dfca5771ead3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,35,37
925a45e9803b3dc87dae88b58ffc9843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,52
4eeb2fb2bd5059f08c9947a8608114a3,0,0,48,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
782b5c7e5437990527ffa1e70cdfef9d,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
3db253e095955629bad363cbb8db5deb,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
c3f3a057c80531a0debcd4899c5a98cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,43,0,0,0,0
b2f16567399f67a3b6f4e6f210ce24e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0
e3e034b63cd53da51a2d49b5b6e206ca,0,0,0,48,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22450390936f45729653dfa666291a5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,28
c38956416cc9b36e412b95fa65375bfe,0,0,0,0,0,0,0,0,0,0,0,36,67,0,0,0,0,0,0,0,0,0
d9a2e8b48ed7621f7bfd7b3009b2ab38,0,0,0,0,0,0,0,13,0,0,90,0,0,0,0,0,0,0,0,0,0,0
208abd86090bb5032bc4ff0e16902b07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,49,40,0,0,0,0
db009426b89ab4665e4c6f751183c905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,43,0,0,0
d2f93ab7bacf31c12e9f55fa31a761f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,23,33
ab7abb3360db29f8b20672d43f183f4c,0,0,42,0,0,0,0,0,0,24,0,0,0,36,0,0,0,0,0,0,0,0
027cf02e4285ee51de79ce99f1e32c22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,29,37
b3545860d9cdaa3018274e7a220e91d8,0,0,0,0,0,0,0,0,0,0,0,49,53,0,0,0,0,0,0,0,0,0
99ea411f314bb5120900c8b81a43026b,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,29,0,0,0,0,0,0
f967d4b1a8fb8631a1b17f136b446b18,75,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
